Year,AdminISO,AdminName,Population,Cases,Incidence
1982,KY,KENTUCKY,3683.445,2,0.054
1982,LA,LOUISIANA,4352.608,15,0.341
1982,MA,MASSACHUSETTS,5771.222,5,0.086
1982,MD,MARYLAND,4282.923,5,0.116
1982,ME,MAINE,1136.684,,
1982,MI,MICHIGAN,9115.198,56,0.619
1982,MN,MINNESOTA,4131.450,,
1982,MO,MISSOURI,4929.451,2,0.040
1982,MS,MISSISSIPPI,2556.777,4,0.156
1982,MT,MONTANA,803.986,,
1982,NC,NORTH CAROLINA,6019.101,2,0.033
1982,ND,NORTH DAKOTA,668.972,,
1982,NE,NEBRASKA,1581.780,3,0.189
1982,NH,NEW HAMPSHIRE,947.719,5,0.522
1982,NJ,NEW JERSEY,7430.968,6,0.080
1982,NM,NEW MEXICO,1363.823,,
1982,NV,NEVADA,881.537,,
1982,NY,NEW YORK,17589.738,181,1.029
1982,OH,OHIO,10757.087,3,0.028
1982,OK,OKLAHOMA,3206.123,32,1.003
1982,OR,OREGON,2664.922,19,0.716
1982,PA,PENNSYLVANIA,11845.146,7,0.059
1982,RI,RHODE ISLAND,954.170,,
1982,SC,SOUTH CAROLINA,3207.614,,
1982,SD,SOUTH DAKOTA,690.597,,
1982,TN,TENNESSEE,4646.041,6,0.129
1982,TX,TEXAS,15331.415,170,1.111
1982,UT,UTAH,1558.314,3,0.188
1982,VA,VIRGINIA,5492.783,21,0.382
1982,VT,VERMONT,519.109,1,0.144
1982,WA,WASHINGTON,4276.552,37,0.860
1982,WI,WISCONSIN,4728.870,1,0.021
1982,WV,WEST VIRGINIA,1949.604,2,0.103
1982,WY,WYOMING,506.400,0,0.000
1983,AK,ALASKA,488.417,,
1983,AL,ALABAMA,3934.102,1,0.025
1983,AR,ARKANSAS,2305.761,1,0.043
1983,AZ,ARIZONA,2968.925,,
1983,CA,CALIFORNIA,25360.026,153,0.604
1983,CO,COLORADO,3133.630,,
1983,CT,CONNECTICUT,3162.354,0,0.000
1983,DC,DISTRICT OF COLUMBIA,632.433,,
1983,DE,DELAWARE,605.458,,
1983,FL,FLORIDA,10749.851,157,1.458
1983,GA,GEORGIA,5728.250,8,0.137
1983,HI,HAWAII,1012.717,1,0.097
1983,IA,IOWA,2870.543,,
1983,ID,IDAHO,981.869,1,0.101
1983,IL,ILLINOIS,11408.818,195,1.709
1983,IN,INDIANA,5450.395,370,6.797
1983,KS,KANSAS,2415.531,,
1983,KY,KENTUCKY,3694.484,,
1983,LA,LOUISIANA,4395.316,4,0.091
1983,MA,MASSACHUSETTS,5799.407,8,0.137
1983,MD,MARYLAND,4313.327,8,0.183
1983,ME,MAINE,1144.772,,
1983,MI,MICHIGAN,9047.754,3,0.033
1983,MN,MINNESOTA,4141.456,0,0.000
1983,MO,MISSOURI,4943.733,2,0.040
1983,MS,MISSISSIPPI,2567.717,2,0.078
1983,MT,MONTANA,814.031,,
1983,NC,NORTH CAROLINA,6077.056,,
1983,ND,NORTH DAKOTA,676.688,,
1983,NE,NEBRASKA,1584.293,,
1983,NH,NEW HAMPSHIRE,958.134,,
1983,NJ,NEW JERSEY,7467.785,27,0.359
1983,NM,NEW MEXICO,1394.361,,
1983,NV,NEVADA,901.977,2,0.216
1983,NY,NEW YORK,17686.905,31,0.175
1983,OH,OHIO,10737.632,88,0.820
1983,OK,OKLAHOMA,3290.402,1,0.030
1983,OR,OREGON,2653.066,10,0.375
1983,PA,PENNSYLVANIA,11837.723,,
1983,RI,RHODE ISLAND,956.382,,
1983,SC,SOUTH CAROLINA,3234.066,,
1983,SD,SOUTH DAKOTA,693.008,,
1983,TN,TENNESSEE,4659.749,1,0.021
1983,TX,TEXAS,15751.676,36,0.231
1983,UT,UTAH,1594.943,10,0.616
1983,VA,VIRGINIA,5564.657,,
1983,VT,VERMONT,523.302,2,0.372
1983,WA,WASHINGTON,4300.266,31,0.714
1983,WI,WISCONSIN,4721.438,,
1983,WV,WEST VIRGINIA,1945.061,1,0.052
1983,WY,WYOMING,510.345,,
1984,AK,ALASKA,513.702,,
1984,AL,ALABAMA,3951.820,0,0.000
1984,AR,ARKANSAS,2319.768,9,0.387
1984,AZ,ARIZONA,3067.135,,
1984,CA,CALIFORNIA,25844.393,305,1.180
1984,CO,COLORADO,3169.992,,
1984,CT,CONNECTICUT,3180.014,10,0.312
1984,DC,DISTRICT OF COLUMBIA,633.382,,
1984,DE,DELAWARE,611.565,,
1984,FL,FLORIDA,11039.925,16,0.141
1984,GA,GEORGIA,5834.954,3,0.050
1984,HI,HAWAII,1027.922,171,16.639
1984,IA,IOWA,2858.618,,
1984,ID,IDAHO,990.839,,
1984,IL,ILLINOIS,11412.132,153,1.342
1984,IN,INDIANA,5458.322,2,0.037
1984,KS,KANSAS,2424.086,,
1984,KY,KENTUCKY,3695.453,1,0.027
1984,LA,LOUISIANA,4400.477,8,0.181
1984,MA,MASSACHUSETTS,5840.773,84,1.445
1984,MD,MARYLAND,4365.243,13,0.295
1984,ME,MAINE,1155.635,,
1984,MI,MICHIGAN,9049.452,298,3.294
1984,MN,MINNESOTA,4157.706,45,1.075
1984,MO,MISSOURI,4975.278,6,0.120
1984,MS,MISSISSIPPI,2578.051,,
1984,MT,MONTANA,820.905,,
1984,NC,NORTH CAROLINA,6164.006,,
1984,ND,NORTH DAKOTA,680.497,,
1984,NE,NEBRASKA,1588.639,,
1984,NH,NEW HAMPSHIRE,976.864,32,3.311
1984,NJ,NEW JERSEY,7515.473,6,0.079
1984,NM,NEW MEXICO,1416.717,72,5.075
1984,NV,NEVADA,924.922,,
1984,NY,NEW YORK,17745.684,146,0.821
1984,OH,OHIO,10737.746,10,0.093
1984,OK,OKLAHOMA,3285.533,9,0.275
1984,OR,OREGON,2666.588,,
1984,PA,PENNSYLVANIA,11815.172,5,0.042
1984,RI,RHODE ISLAND,961.894,,
1984,SC,SOUTH CAROLINA,3271.868,,
1984,SD,SOUTH DAKOTA,697.249,,
1984,TN,TENNESSEE,4686.737,,
1984,TX,TEXAS,16007.086,534,3.337
1984,UT,UTAH,1622.342,28,1.704
1984,VA,VIRGINIA,5643.870,43,0.755
1984,VT,VERMONT,526.660,0,0.070
1984,WA,WASHINGTON,4343.656,170,3.909
1984,WI,WISCONSIN,4735.563,32,0.674
1984,WV,WEST VIRGINIA,1927.697,,
1984,WY,WYOMING,504.896,,
1985,AK,ALASKA,532.495,,
1985,AL,ALABAMA,3972.523,,
1985,AR,ARKANSAS,2327.046,,
1985,AZ,ARIZONA,3183.538,239,7.496
1985,CA,CALIFORNIA,26441.109,253,0.956
1985,CO,COLORADO,3208.723,9,0.278
1985,CT,CONNECTICUT,3201.131,6,0.186
1985,DC,DISTRICT OF COLUMBIA,634.549,28,4.387
1985,DE,DELAWARE,618.280,,
1985,FL,FLORIDA,11351.118,110,0.969
1985,GA,GEORGIA,5962.661,8,0.131
1985,HI,HAWAII,1039.698,24,2.282
1985,IA,IOWA,2829.684,,
1985,ID,IDAHO,994.051,62,6.261
1985,IL,ILLINOIS,11399.806,274,2.406
1985,IN,INDIANA,5459.211,3,0.055
1985,KS,KANSAS,2427.405,1,0.041
1985,KY,KENTUCKY,3694.826,2,0.054
1985,LA,LOUISIANA,4408.118,42,0.953
1985,MA,MASSACHUSETTS,5880.733,81,1.372
1985,MD,MARYLAND,4413.071,113,2.563
1985,ME,MAINE,1162.936,,
1985,MI,MICHIGAN,9076.293,70,0.767
1985,MN,MINNESOTA,4184.302,,
1985,MO,MISSOURI,5000.268,1,0.020
1985,MS,MISSISSIPPI,2588.102,1,0.039
1985,MT,MONTANA,822.320,169,20.523
1985,NC,NORTH CAROLINA,6253.954,9,0.142
1985,ND,NORTH DAKOTA,676.980,1,0.149
1985,NE,NEBRASKA,1584.664,,
1985,NH,NEW HAMPSHIRE,996.753,,
1985,NJ,NEW JERSEY,7565.528,25,0.328
1985,NM,NEW MEXICO,1438.361,4,0.273
1985,NV,NEVADA,951.030,,
1985,NY,NEW YORK,17791.672,166,0.931
1985,OH,OHIO,10734.926,0,0.000
1985,OK,OKLAHOMA,3271.332,,
1985,OR,OREGON,2672.652,5,0.186
1985,PA,PENNSYLVANIA,11770.862,40,0.339
1985,RI,RHODE ISLAND,968.955,,
1985,SC,SOUTH CAROLINA,3303.209,1,0.030
1985,SD,SOUTH DAKOTA,698.402,,
1985,TN,TENNESSEE,4715.296,,
1985,TX,TEXAS,16272.734,416,2.554
1985,UT,UTAH,1642.910,,
1985,VA,VIRGINIA,5715.153,,
1985,VT,VERMONT,530.035,3,0.482
1985,WA,WASHINGTON,4400.098,88,1.999
1985,WI,WISCONSIN,4747.767,58,1.220
1985,WV,WEST VIRGINIA,1906.831,48,2.497
1985,WY,WYOMING,499.695,5,1.009
1986,AK,ALASKA,544.268,,
1986,AL,ALABAMA,3991.569,1,0.025
1986,AR,ARKANSAS,2331.984,285,12.210
1986,AZ,ARIZONA,3308.262,246,7.448
1986,CA,CALIFORNIA,27102.237,419,1.544
1986,CO,COLORADO,3237.450,5,0.153
1986,CT,CONNECTICUT,3223.740,9,0.277
1986,DC,DISTRICT OF COLUMBIA,638.269,,
1986,DE,DELAWARE,627.559,1,0.157
1986,FL,FLORIDA,11667.505,389,3.334
1986,GA,GEORGIA,6084.666,91,1.498
1986,HI,HAWAII,1051.762,30,2.809
1986,IA,IOWA,2791.970,142,5.096
1986,ID,IDAHO,990.224,1,0.102
1986,IL,ILLINOIS,11387.257,414,3.634
1986,IN,INDIANA,5454.108,38,0.694
1986,KS,KANSAS,2432.619,98,4.048
1986,KY,KENTUCKY,3687.809,3,0.081
1986,LA,LOUISIANA,4406.919,4,0.092
1986,MA,MASSACHUSETTS,5902.678,37,0.623
1986,MD,MARYLAND,4486.957,34,0.767
1986,ME,MAINE,1170.126,15,1.266
1986,MI,MICHIGAN,9127.775,106,1.165
1986,MN,MINNESOTA,4205.212,36,0.850
1986,MO,MISSOURI,5023.068,31,0.613
1986,MS,MISSISSIPPI,2593.597,10,0.386
1986,MT,MONTANA,813.739,2,0.248
1986,NC,NORTH CAROLINA,6321.578,4,0.062
1986,ND,NORTH DAKOTA,669.512,21,3.176
1986,NE,NEBRASKA,1574.333,0,0.000
1986,NH,NEW HAMPSHIRE,1025.053,27,2.656
1986,NJ,NEW JERSEY,7622.159,885,11.616
1986,NM,NEW MEXICO,1462.729,38,2.570
1986,NV,NEVADA,980.613,3,0.293
1986,NY,NEW YORK,17833.419,943,5.289
1986,OH,OHIO,10730.268,,
1986,OK,OKLAHOMA,3252.735,32,0.997
1986,OR,OREGON,2683.528,7,0.259
1986,PA,PENNSYLVANIA,11782.752,27,0.229
1986,RI,RHODE ISLAND,977.341,2,0.202
1986,SC,SOUTH CAROLINA,3342.758,252,7.543
1986,SD,SOUTH DAKOTA,696.034,,
1986,TN,TENNESSEE,4738.708,57,1.213
1986,TX,TEXAS,16561.113,371,2.238
1986,UT,UTAH,1662.834,13,0.775
1986,VA,VIRGINIA,5811.700,,
1986,VT,VERMONT,534.066,5,0.860
1986,WA,WASHINGTON,4452.720,210,4.722
1986,WI,WISCONSIN,4755.618,278,5.839
1986,WV,WEST VIRGINIA,1882.350,2,0.108
1986,WY,WYOMING,495.633,,
1987,AK,ALASKA,539.309,,
1987,AL,ALABAMA,4015.264,4,0.099
1987,AR,ARKANSAS,2342.355,,
1987,AZ,ARIZONA,3437.103,34,0.990
1987,CA,CALIFORNIA,27777.158,755,2.719
1987,CO,COLORADO,3260.480,9,0.276
1987,CT,CONNECTICUT,3247.291,22,0.672
1987,DC,DISTRICT OF COLUMBIA,636.930,,
1987,DE,DELAWARE,636.947,20,3.088
1987,FL,FLORIDA,11997.283,83,0.691
1987,GA,GEORGIA,6208.467,9,0.142
1987,HI,HAWAII,1067.918,2,0.185
1987,IA,IOWA,2767.011,,
1987,ID,IDAHO,984.997,,
1987,IL,ILLINOIS,11391.178,187,1.642
1987,IN,INDIANA,5473.012,,
1987,KS,KANSAS,2445.367,,
1987,KY,KENTUCKY,3683.329,,
1987,LA,LOUISIANA,4344.148,,
1987,MA,MASSACHUSETTS,5935.204,65,1.087
1987,MD,MARYLAND,4565.557,11,0.236
1987,ME,MAINE,1184.574,3,0.249
1987,MI,MICHIGAN,9187.481,28,0.304
1987,MN,MINNESOTA,4235.136,28,0.652
1987,MO,MISSOURI,5056.696,189,3.739
1987,MS,MISSISSIPPI,2588.545,4,0.155
1987,MT,MONTANA,805.063,138,17.121
1987,NC,NORTH CAROLINA,6403.700,14,0.216
1987,ND,NORTH DAKOTA,661.136,0,0.000
1987,NE,NEBRASKA,1566.547,,
1987,NH,NEW HAMPSHIRE,1054.289,171,16.258
1987,NJ,NEW JERSEY,7670.742,39,0.506
1987,NM,NEW MEXICO,1478.520,156,10.535
1987,NV,NEVADA,1023.376,2,0.186
1987,NY,NEW YORK,17868.848,434,2.430
1987,OH,OHIO,10760.090,1,0.009
1987,OK,OKLAHOMA,3210.122,4,0.126
1987,OR,OREGON,2700.991,81,2.991
1987,PA,PENNSYLVANIA,11810.866,30,0.253
1987,RI,RHODE ISLAND,989.604,2,0.201
1987,SC,SOUTH CAROLINA,3380.506,2,0.059
1987,SD,SOUTH DAKOTA,696.036,,
1987,TN,TENNESSEE,4782.927,,
1987,TX,TEXAS,16621.791,416,2.502
1987,UT,UTAH,1678.119,,
1987,VA,VIRGINIA,5932.268,237,4.002
1987,VT,VERMONT,540.267,0,0.017
1987,WA,WASHINGTON,4531.901,47,1.035
1987,WI,WISCONSIN,4777.919,145,3.028
1987,WV,WEST VIRGINIA,1857.585,,
1987,WY,WYOMING,476.965,,
1988,AK,ALASKA,541.983,1,0.183
1988,AL,ALABAMA,4023.844,1,0.025
1988,AR,ARKANSAS,2342.656,,
1988,AZ,ARIZONA,3535.183,3,0.083
1988,CA,CALIFORNIA,28464.249,716,2.516
1988,CO,COLORADO,3262.281,116,3.541
1988,CT,CONNECTICUT,3271.953,17,0.518
1988,DC,DISTRICT OF COLUMBIA,630.432,,
1988,DE,DELAWARE,647.622,,
1988,FL,FLORIDA,12306.395,163,1.321
1988,GA,GEORGIA,6316.142,,
1988,HI,HAWAII,1079.828,20,1.827
1988,IA,IOWA,2768.388,,
1988,ID,IDAHO,985.664,,
1988,IL,ILLINOIS,11390.183,51,0.447
1988,IN,INDIANA,5491.735,57,1.032
1988,KS,KANSAS,2461.996,1,0.040
1988,KY,KENTUCKY,3679.999,35,0.952
1988,LA,LOUISIANA,4288.863,,
1988,MA,MASSACHUSETTS,5979.982,5,0.083
1988,MD,MARYLAND,4657.904,15,0.317
1988,ME,MAINE,1203.840,8,0.656
1988,MI,MICHIGAN,9217.998,31,0.335
1988,MN,MINNESOTA,4296.166,21,0.484
1988,MO,MISSOURI,5081.736,21,0.412
1988,MS,MISSISSIPPI,2580.352,32,1.243
1988,MT,MONTANA,800.202,77,9.629
1988,NC,NORTH CAROLINA,6480.594,2,0.030
1988,ND,NORTH DAKOTA,655.331,,
1988,NE,NEBRASKA,1571.477,,
1988,NH,NEW HAMPSHIRE,1082.577,111,10.231
1988,NJ,NEW JERSEY,7712.333,328,4.258
1988,NM,NEW MEXICO,1490.337,,
1988,NV,NEVADA,1075.022,,
1988,NY,NEW YORK,17941.309,92,0.512
1988,OH,OHIO,10798.552,96,0.886
1988,OK,OKLAHOMA,3167.057,8,0.254
1988,OR,OREGON,2741.297,35,1.290
1988,PA,PENNSYLVANIA,11845.752,520,4.391
1988,RI,RHODE ISLAND,996.408,,
1988,SC,SOUTH CAROLINA,3412.096,,
1988,SD,SOUTH DAKOTA,698.165,,
1988,TN,TENNESSEE,4822.437,1,0.021
1988,TX,TEXAS,16667.022,14,0.083
1988,UT,UTAH,1689.372,,
1988,VA,VIRGINIA,6036.909,,
1988,VT,VERMONT,549.763,19,3.464
1988,WA,WASHINGTON,4639.893,7,0.147
1988,WI,WISCONSIN,4822.388,,
1988,WV,WEST VIRGINIA,1830.215,6,0.332
1988,WY,WYOMING,465.101,,
1989,AK,ALASKA,547.159,0,0.000
1989,AL,ALABAMA,4030.222,61,1.510
1989,AR,ARKANSAS,2346.358,5,0.213
1989,AZ,ARIZONA,3622.185,143,3.956
1989,CA,CALIFORNIA,29218.164,2152,7.366
1989,CO,COLORADO,3275.818,99,3.035
1989,CT,CONNECTICUT,3283.403,215,6.541
1989,DC,DISTRICT OF COLUMBIA,624.168,42,6.756
1989,DE,DELAWARE,658.273,36,5.404
1989,FL,FLORIDA,12637.715,198,1.569
1989,GA,GEORGIA,6411.099,17,0.262
1989,HI,HAWAII,1094.588,31,2.797
1989,IA,IOWA,2770.592,12,0.432
1989,ID,IDAHO,994.416,8,0.795
1989,IL,ILLINOIS,11409.782,2546,22.317
1989,IN,INDIANA,5523.693,112,2.020
1989,KS,KANSAS,2472.849,118,4.763
1989,KY,KENTUCKY,3677.306,43,1.167
1989,LA,LOUISIANA,4252.894,119,2.796
1989,MA,MASSACHUSETTS,6015.478,108,1.795
1989,MD,MARYLAND,4727.301,119,2.510
1989,ME,MAINE,1219.961,,
1989,MI,MICHIGAN,9253.295,391,4.228
1989,MN,MINNESOTA,4338.057,7,0.160
1989,MO,MISSOURI,5095.830,507,9.947
1989,MS,MISSISSIPPI,2574.269,1,0.039
1989,MT,MONTANA,799.636,13,1.627
1989,NC,NORTH CAROLINA,6565.459,193,2.942
1989,ND,NORTH DAKOTA,646.351,,
1989,NE,NEBRASKA,1574.864,105,6.652
1989,NH,NEW HAMPSHIRE,1104.522,16,1.442
1989,NJ,NEW JERSEY,7726.089,411,5.317
1989,NM,NEW MEXICO,1503.901,21,1.386
1989,NV,NEVADA,1137.382,11,0.998
1989,NY,NEW YORK,17983.086,291,1.618
1989,OH,OHIO,10829.217,2718,25.094
1989,OK,OKLAHOMA,3150.307,127,4.037
1989,OR,OREGON,2790.575,40,1.442
1989,PA,PENNSYLVANIA,11865.996,236,1.986
1989,RI,RHODE ISLAND,1000.666,39,3.887
1989,SC,SOUTH CAROLINA,3456.775,18,0.516
1989,SD,SOUTH DAKOTA,696.701,,
1989,TN,TENNESSEE,4854.444,138,2.850
1989,TX,TEXAS,16806.735,3096,18.420
1989,UT,UTAH,1705.864,118,6.907
1989,VA,VIRGINIA,6120.246,11,0.178
1989,VT,VERMONT,557.707,2,0.404
1989,WA,WASHINGTON,4746.316,51,1.068
1989,WI,WISCONSIN,4856.574,314,6.460
1989,WV,WEST VIRGINIA,1806.568,53,2.955
1989,WY,WYOMING,458.374,,
1990,AK,ALASKA,553.120,27,4.880
1990,AL,ALABAMA,4048.508,28,0.691
1990,AR,ARKANSAS,2354.343,41,1.740
1990,AZ,ARIZONA,3679.056,285,7.736
1990,CA,CALIFORNIA,29950.111,9595,32.037
1990,CO,COLORADO,3303.862,139,4.202
1990,CT,CONNECTICUT,3289.056,188,5.711
1990,DC,DISTRICT OF COLUMBIA,603.814,22,3.634
1990,DE,DELAWARE,669.063,9,1.344
1990,FL,FLORIDA,13018.365,371,2.847
1990,GA,GEORGIA,6506.531,358,5.497
1990,HI,HAWAII,1112.703,41,3.682
1990,IA,IOWA,2779.769,26,0.935
1990,ID,IDAHO,1011.882,22,2.173
1990,IL,ILLINOIS,11446.979,1036,9.054
1990,IN,INDIANA,5555.097,249,4.480
1990,KS,KANSAS,2480.683,235,9.471
1990,KY,KENTUCKY,3692.584,42,1.137
1990,LA,LOUISIANA,4219.179,0,0.000
1990,MA,MASSACHUSETTS,6018.664,32,0.531
1990,MD,MARYLAND,4797.431,206,4.292
1990,ME,MAINE,1231.296,4,0.325
1990,MI,MICHIGAN,9310.462,377,4.049
1990,MN,MINNESOTA,4387.283,404,9.203
1990,MO,MISSOURI,5126.370,53,1.033
1990,MS,MISSISSIPPI,2577.426,13,0.504
1990,MT,MONTANA,799.824,,
1990,NC,NORTH CAROLINA,6656.987,45,0.675
1990,ND,NORTH DAKOTA,637.364,,
1990,NE,NEBRASKA,1580.664,79,4.995
1990,NH,NEW HAMPSHIRE,1111.831,,
1990,NJ,NEW JERSEY,7757.158,191,2.460
1990,NM,NEW MEXICO,1519.933,101,6.638
1990,NV,NEVADA,1218.629,216,17.695
1990,NY,NEW YORK,18002.855,805,4.473
1990,OH,OHIO,10861.837,567,5.219
1990,OK,OKLAHOMA,3147.105,177,5.621
1990,OR,OREGON,2858.547,39,1.363
1990,PA,PENNSYLVANIA,11895.604,448,3.764
1990,RI,RHODE ISLAND,1004.649,30,2.982
1990,SC,SOUTH CAROLINA,3499.064,4,0.114
1990,SD,SOUTH DAKOTA,696.667,16,2.295
1990,TN,TENNESSEE,4890.626,96,1.961
1990,TX,TEXAS,17044.714,3895,22.853
1990,UT,UTAH,1729.722,147,8.491
1990,VA,VIRGINIA,6213.526,,
1990,VT,VERMONT,564.526,7,1.206
1990,WA,WASHINGTON,4900.780,329,6.710
1990,WI,WISCONSIN,4902.265,657,13.396
1990,WV,WEST VIRGINIA,1792.481,6,0.335
1990,WY,WYOMING,453.401,,
1991,AK,ALASKA,569.273,1,0.175
1991,AL,ALABAMA,4091.025,1,0.024
1991,AR,ARKANSAS,2370.666,,
1991,AZ,ARIZONA,3762.394,340,9.027
1991,CA,CALIFORNIA,30414.114,1959,6.442
1991,CO,COLORADO,3367.567,11,0.325
1991,CT,CONNECTICUT,3288.640,23,0.696
1991,DC,DISTRICT OF COLUMBIA,593.239,,
1991,DE,DELAWARE,680.495,19,2.782
1991,FL,FLORIDA,13289.497,295,2.221
1991,GA,GEORGIA,6621.279,15,0.225
1991,HI,HAWAII,1131.412,22,1.935
1991,IA,IOWA,2791.227,16,0.572
1991,ID,IDAHO,1038.915,438,42.158
1991,IL,ILLINOIS,11535.973,6,0.052
1991,IN,INDIANA,5602.062,5,0.089
1991,KS,KANSAS,2495.209,9,0.360
1991,KY,KENTUCKY,3714.686,26,0.698
1991,LA,LOUISIANA,4240.950,,
1991,MA,MASSACHUSETTS,5998.652,43,0.714
1991,MD,MARYLAND,4856.176,179,3.677
1991,ME,MAINE,1235.439,7,0.566
1991,MI,MICHIGAN,9395.022,35,0.372
1991,MN,MINNESOTA,4427.429,27,0.608
1991,MO,MISSOURI,5157.770,,
1991,MS,MISSISSIPPI,2591.230,,
1991,MT,MONTANA,807.837,,
1991,NC,NORTH CAROLINA,6748.135,45,0.663
1991,ND,NORTH DAKOTA,634.199,,
1991,NE,NEBRASKA,1590.805,0,0.000
1991,NH,NEW HAMPSHIRE,1107.055,,
1991,NJ,NEW JERSEY,7784.269,1015,13.040
1991,NM,NEW MEXICO,1547.115,77,4.951
1991,NV,NEVADA,1285.046,19,1.466
1991,NY,NEW YORK,18029.532,1400,7.764
1991,OH,OHIO,10933.683,12,0.110
1991,OK,OKLAHOMA,3166.471,,
1991,OR,OREGON,2918.745,82,2.800
1991,PA,PENNSYLVANIA,11943.160,1397,11.701
1991,RI,RHODE ISLAND,1003.990,4,0.396
1991,SC,SOUTH CAROLINA,3559.470,13,0.364
1991,SD,SOUTH DAKOTA,701.445,,
1991,TN,TENNESSEE,4946.886,10,0.201
1991,TX,TEXAS,17339.904,213,1.230
1991,UT,UTAH,1771.941,219,12.361
1991,VA,VIRGINIA,6283.853,44,0.703
1991,VT,VERMONT,567.141,2,0.333
1991,WA,WASHINGTON,5013.443,77,1.532
1991,WI,WISCONSIN,4952.675,7,0.141
1991,WV,WEST VIRGINIA,1798.212,,
1991,WY,WYOMING,457.739,3,0.653
1992,AK,ALASKA,587.073,4,0.679
1992,AL,ALABAMA,4139.269,,
1992,AR,ARKANSAS,2394.098,,
1992,AZ,ARIZONA,3867.333,0,0.000
1992,CA,CALIFORNIA,30875.920,61,0.197
1992,CO,COLORADO,3459.995,22,0.629
1992,CT,CONNECTICUT,3274.997,2,0.061
1992,DC,DISTRICT OF COLUMBIA,584.183,2,0.335
1992,DE,DELAWARE,690.158,3,0.432
1992,FL,FLORIDA,13504.775,41,0.300
1992,GA,GEORGIA,6759.474,3,0.044
1992,HI,HAWAII,1149.926,49,4.229
1992,IA,IOWA,2806.923,,
1992,ID,IDAHO,1066.490,,
1992,IL,ILLINOIS,11635.197,9,0.077
1992,IN,INDIANA,5648.649,12,0.211
1992,KS,KANSAS,2526.042,2,0.079
1992,KY,KENTUCKY,3756.358,279,7.436
1992,LA,LOUISIANA,4270.849,,
1992,MA,MASSACHUSETTS,5993.474,21,0.348
1992,MD,MARYLAND,4902.545,11,0.223
1992,ME,MAINE,1235.748,3,0.242
1992,MI,MICHIGAN,9470.323,14,0.148
1992,MN,MINNESOTA,4471.503,10,0.222
1992,MO,MISSOURI,5193.686,1,0.019
1992,MS,MISSISSIPPI,2610.193,1,0.038
1992,MT,MONTANA,822.436,,
1992,NC,NORTH CAROLINA,6831.850,25,0.362
1992,ND,NORTH DAKOTA,635.427,,
1992,NE,NEBRASKA,1602.406,,
1992,NH,NEW HAMPSHIRE,1112.766,16,1.431
1992,NJ,NEW JERSEY,7827.770,32,0.406
1992,NM,NEW MEXICO,1580.750,1,0.063
1992,NV,NEVADA,1330.694,1,0.074
1992,NY,NEW YORK,18082.032,111,0.614
1992,OH,OHIO,11007.609,5,0.045
1992,OK,OKLAHOMA,3204.174,8,0.248
1992,OR,OREGON,2973.934,9,0.301
1992,PA,PENNSYLVANIA,11980.819,10,0.083
1992,RI,RHODE ISLAND,1000.571,23,2.271
1992,SC,SOUTH CAROLINA,3600.576,29,0.801
1992,SD,SOUTH DAKOTA,708.698,,
1992,TN,TENNESSEE,5013.999,,
1992,TX,TEXAS,17650.479,996,5.642
1992,UT,UTAH,1821.498,,
1992,VA,VIRGINIA,6383.315,,
1992,VT,VERMONT,570.115,1,0.234
1992,WA,WASHINGTON,5139.011,,
1992,WI,WISCONSIN,5004.636,,
1992,WV,WEST VIRGINIA,1805.462,,
1992,WY,WYOMING,463.491,1,0.214
1993,AK,ALASKA,596.993,,
1993,AL,ALABAMA,4193.114,1,0.024
1993,AR,ARKANSAS,2423.743,,
1993,AZ,ARIZONA,3993.390,3,0.074
1993,CA,CALIFORNIA,31147.208,63,0.201
1993,CO,COLORADO,3560.884,0,0.000
1993,CT,CONNECTICUT,3272.325,6,0.181
1993,DC,DISTRICT OF COLUMBIA,576.358,,
1993,DE,DELAWARE,699.475,2,0.283
1993,FL,FLORIDA,13713.593,27,0.194
1993,GA,GEORGIA,6894.092,1,0.014
1993,HI,HAWAII,1161.508,15,1.279
1993,IA,IOWA,2820.525,,
1993,ID,IDAHO,1101.204,,
1993,IL,ILLINOIS,11725.984,4,0.034
1993,IN,INDIANA,5701.965,1,0.017
1993,KS,KANSAS,2547.605,,
1993,KY,KENTUCKY,3792.288,,
1993,LA,LOUISIANA,4284.749,1,0.023
1993,MA,MASSACHUSETTS,6010.884,18,0.297
1993,MD,MARYLAND,4942.504,1,0.020
1993,ME,MAINE,1238.256,2,0.161
1993,MI,MICHIGAN,9529.240,7,0.073
1993,MN,MINNESOTA,4521.709,,
1993,MO,MISSOURI,5237.757,0,0.000
1993,MS,MISSISSIPPI,2635.574,,
1993,MT,MONTANA,839.876,,
1993,NC,NORTH CAROLINA,6947.412,,
1993,ND,NORTH DAKOTA,637.229,,
1993,NE,NEBRASKA,1612.149,,
1993,NH,NEW HAMPSHIRE,1122.191,2,0.177
1993,NJ,NEW JERSEY,7874.891,5,0.063
1993,NM,NEW MEXICO,1614.937,,
1993,NV,NEVADA,1380.197,1,0.071
1993,NY,NEW YORK,18140.894,0,0.000
1993,OH,OHIO,11070.385,11,0.099
1993,OK,OKLAHOMA,3228.829,,
1993,OR,OREGON,3034.490,,
1993,PA,PENNSYLVANIA,12022.128,,
1993,RI,RHODE ISLAND,997.852,1,0.099
1993,SC,SOUTH CAROLINA,3634.507,,
1993,SD,SOUTH DAKOTA,716.258,,
1993,TN,TENNESSEE,5085.666,0,0.000
